   ID      Date       Time  Det  Cal1_1  Cal2_1  Flag  Cal1_2  Cal2_2  D_Cal1  D_Cal2  Cal1good  Cal2good 
 2859  20070226  20504.122   S1  1.8201  1.7946     1  1.8261  1.7941    0.00    0.00     1.820     1.795 
 2861  20070307  76540.546   S1  1.8178  1.7878     1  1.8368  1.7958    0.01    0.00     1.818     1.788 
 2868  20070328  14029.993   S1  1.8148  1.7868     1  1.8208  1.7888    0.00    0.00     1.815     1.787 
 2871  20070406  43362.111   S1  1.8127  1.7917     1  1.8184  1.8009    0.00    0.01     1.813     1.792 
 2872  20070415  61686.193   S1  1.8189  1.7924     1  1.8403  1.8088    0.01    0.01     1.819     1.792 
 2875  20070420  22693.706   S1  1.8128  1.7908     1  1.8137  1.7812    0.00    0.01     1.813     1.791 
 2876  20070421  58778.195   S1  1.8196  1.7861     1    1.84  1.7795    0.01    0.00     1.820     1.786 
 2877  20070422  49890.457   S1  1.8119  1.7899     1   1.819   1.785    0.00    0.00     1.812     1.790 
 2879  20070427  47811.856   S1  1.8199  1.7919     1   1.839   1.797    0.01    0.00     1.820     1.792 
 2880  20070427  81785.271   S1  1.8272  1.7937     1  1.8097  1.7892    0.01    0.00     1.827     1.794 
 2881  20070428   26065.99   S1  1.8168  1.7888     1  1.8357  1.8017    0.01    0.01     1.817     1.789 
 2882  20070429   9582.268   S1  1.8287  1.7967     1  1.8202  1.8007    0.00    0.00     1.829     1.797 
 2883  20070508  15502.779   S1  1.8223  1.7918     1  1.8563  1.8058    0.02    0.01     1.822     1.792 
 2892  20070614  18314.104   S1  1.8326  1.8011     1  1.8228  1.8008    0.01    0.00     1.833     1.801 
 2893  20070616   5062.804   S1  1.8234  1.7934     1  1.8435   1.801    0.01    0.00     1.823     1.793 
 2895  20070617  27803.057   S1  1.8306  1.7986     1  1.8311  1.8091    0.00    0.01     1.831     1.799 
 2899  20070626  14850.883   S1  1.8342  1.8007     1  1.8334  1.8044    0.00    0.00     1.834     1.801 
 2900  20070703  54405.566   S1      --      --     2      --      --      --      --     1.841     1.810 
 2902  20070707  58122.823   S1  1.8415    1.81     1   1.847    1.82    0.00    0.01     1.841     1.810 
 2903  20070710  30121.197   S1   1.834  1.8035     1  1.8503  1.8108    0.01    0.00     1.834     1.804 
 2904  20070714  17965.178   S1  1.8286  1.8086     1  1.8493  1.8163    0.01    0.00     1.829     1.809 
 2906  20070717   55584.78   S1  1.8339  1.8039     1   1.862   1.828    0.02    0.01     1.834     1.804 
 2909  20070720  56833.622   S1  1.8347  1.8087     1  1.8407  1.8102    0.00    0.00     1.835     1.809 
 2911  20070722    21633.9   S1  1.8408  1.8098     1  1.8304  1.7964    0.01    0.01     1.841     1.810 
 2914  20070729  38661.372   S1  1.8367  1.8067     1  1.8301  1.8021    0.00    0.00     1.837     1.807 
 2916  20070805  84698.971   S1  1.8317  1.8122     1  1.8623  1.8178    0.02    0.00     1.832     1.812 
 2917  20070817  53010.628   S1  1.8273  1.7963     1  1.8375  1.8035    0.01    0.00     1.827     1.796 
 2919  20070821  46164.332   S1  1.8447  1.8177     1  1.8595  1.8125    0.01    0.00     1.845     1.818 
 2920  20070822  36180.793   S1  1.8506  1.8231     1  1.8523  1.8098    0.00    0.01     1.851     1.823 
 2922  20070824  74999.585   S1   1.846  1.8145     1  1.8711  1.8261    0.01    0.01     1.846     1.815 
 2925  20070830  65306.303   S1  1.8347  1.8127     1  1.8683  1.8253    0.02    0.01     1.835     1.813 
 2930  20070915  30890.684   S1  1.8569  1.8164     1   1.834  1.8125    0.01    0.00     1.857     1.816 
 2934  20070920  85409.518   S1   1.847  1.8185     1  1.8253  1.8053    0.01    0.01     1.847     1.819 
 2938  20071006  24133.617   S1  1.8353  1.8158     1  1.8392  1.8092    0.00    0.00     1.835     1.816 
 2940  20071013  32023.373   S1   1.833   1.806     1  1.8742  1.8237    0.02    0.01     1.833     1.806 
 2941  20071014  11988.452   S1  1.8493  1.8173     1  1.8508  1.8153    0.00    0.00     1.849     1.817 
 2942  20071015   6601.357   S1  1.8467  1.8197     1  1.8579  1.8064    0.01    0.01     1.847     1.820 
 2943  20071016  48025.184   S1  1.8405  1.8135     1   1.831   1.809    0.01    0.00     1.841     1.813 
 2948  20071108   6426.703   S1   1.849    1.82     1  1.8575  1.8195    0.00    0.00     1.849     1.820 
 2949  20071108   78032.65   S1  1.8507  1.8122     1  1.8467  1.8072    0.00    0.00     1.851     1.812 
 2950  20071112  66782.583   S1    1.83   1.808     1  1.8673  1.8258    0.02    0.01     1.830     1.808 
 2951  20071117  53404.535   S1  1.8384  1.8089     1  1.8266  1.7991    0.01    0.01     1.838     1.809 
 2953  20071119  35405.583   S1  1.8426  1.8116     1  1.8476  1.7941    0.00    0.01     1.843     1.812 
 2954  20071119  58654.471   S1  1.8423  1.8143     1  1.8296  1.8076    0.01    0.00     1.842     1.814 
 2956  20071125  84069.623   S1  1.8317  1.8057     1  1.8425   1.817    0.01    0.01     1.832     1.806 
 2957  20071126   7545.011   S1  1.8345   1.804     1  1.8298  1.7948    0.00    0.01     1.835     1.804 
 2958  20071204  21511.599   S1  1.8388  1.8058     1  1.8347  1.7927    0.00    0.01     1.839     1.806 
 2963  20071227  72828.722   S1  1.8324  1.8054     1   1.025  1.7968    0.44    0.00     1.832     1.805 
 2964  20071228  27665.824   S1  1.8188  1.7968     1  1.8404  1.7904    0.01    0.00     1.819     1.797 
 2969  20080117  61237.291   S1  1.8325  1.8005     1    1.87   1.815    0.02    0.01     1.833     1.800 
 2971  20080123  15714.989   S1  1.8176  1.7906     1  1.8541  1.7971    0.02    0.00     1.818     1.791 
 2974  20080203   20339.73   S1  1.8183  1.7933     1  1.8394  1.8094    0.01    0.01     1.818     1.793 
 2975  20080204  50190.835   S1  1.8172  1.7957     1  1.8247  1.7982    0.00    0.00     1.817     1.796 
 2977  20080212  83093.585   S1   1.803  1.7965     1  1.8241  1.7946    0.01    0.00     1.803     1.796 
 2981  20080224  61127.317   S1  1.8115  1.7895     1  1.8257  1.7912    0.01    0.00     1.812     1.790 
 2984  20080302  55776.673   S1  1.8312  1.7997     1  1.7991  1.7926    0.02    0.00     1.831     1.800 
 2987  20080317  40302.108   S1  1.8321  1.7996     1  1.8097  1.7872    0.01    0.01     1.832     1.800 
 2992  20080320   42709.55   S1  1.8324  1.7934     1   1.799   1.782    0.02    0.01     1.832     1.793 
 2993  20080321  23721.025   S1  1.8157  1.7897     1  1.8314  1.7999    0.01    0.01     1.816     1.790 
 2994  20080327  12852.052   S1  1.8314  1.7979     1  1.8281  1.7946    0.00    0.00     1.831     1.798 
 2997  20080330  39853.007   S1   1.825   1.803     1  1.8246  1.7966    0.00    0.00     1.825     1.803 
 2999  20080407  74529.471   S1  1.8228  1.8008     1   1.826  1.7785    0.00    0.01     1.823     1.801 
 3001  20080411  70079.342   S1  1.8288  1.7973     1  1.8369  1.8029    0.00    0.00     1.829     1.797 
 3002  20080411  76532.496   S1  1.8219  1.8054     1  1.8331  1.8056    0.01    0.00     1.822     1.805 
 3005  20080413  69978.995   S1  1.8256  1.7971     1   1.855   1.813    0.02    0.01     1.826     1.797 
 3009  20080502  23366.808   S1   1.814  1.8075     1  1.8091  1.8026    0.00    0.00     1.814     1.808 
 3016  20080525  16246.051   S1  1.8343  1.8058     1  1.8804  1.8219    0.03    0.01     1.834     1.806 
 3017  20080527  12231.044   S1  1.8317  1.8062     1  1.8189  1.7969    0.01    0.01     1.832     1.806 
 3028  20080528  71160.795   S1  1.8526  1.8186     1  1.8442  1.8157    0.00    0.00     1.853     1.819 
 3024  20080602   5486.229   S1  1.8461  1.8181     1  1.8742  1.8407    0.02    0.01     1.846     1.818 
 4678  20080609  82180.237   S1  1.8506  1.8166     1  1.8384  1.8164    0.01    0.00     1.851     1.817 
 3031  20080611    4742.74   S1  1.8399  1.8089     1  1.8333  1.8113    0.00    0.00     1.840     1.809 
 3032  20080613  40358.636   S1  1.8446  1.8131     1  1.8363  1.8298    0.00    0.01     1.845     1.813 
 3036  20080709  65755.686   S1   1.854    1.82     1  1.8508  1.8228    0.00    0.00     1.854     1.820 
 3038  20080714  64378.478   S1  1.8549  1.8259     1  1.8443  1.8133    0.01    0.01     1.855     1.826 
 3041  20080723  48143.773   S1  1.8609  1.8264     1  1.8585  1.8225    0.00    0.00     1.861     1.826 
 3051  20080807  85828.443   S1  1.8674  1.8359     1  1.8743  1.8188    0.00    0.01     1.867     1.836 
 3054  20080817  13928.677   S1  1.8652  1.8342     1  1.8605  1.8305    0.00    0.00     1.865     1.834 
 3058  20080823  58249.703   S1  1.8696  1.8266     1  1.8542  1.8477    0.01    0.01     1.870     1.827 
 3061  20080824  78531.319   S1  1.8659  1.8324     1  1.8755   1.836    0.01    0.00     1.866     1.832 
 3062  20080825  64012.487   S1  1.8684  1.8309     1   1.862    1.83    0.00    0.00     1.868     1.831 
 3067  20080916    764.632   S1  1.8673  1.8418     1  1.8636  1.8316    0.00    0.01     1.867     1.842 
 3068  20080916  35121.715   S1  1.8636  1.8416     1  1.8768  1.8378    0.01    0.00     1.864     1.842 
 3070  20080925  66958.754   S1  1.8661  1.8441     1  1.8832  1.8452    0.01    0.00     1.866     1.844 
 3078  20081101  45920.211   S1  1.8643  1.8338     1  1.8606  1.8306    0.00    0.00     1.864     1.834 
 3081  20081110  47087.141   S1  1.8622  1.8302     1  1.8323  1.8258    0.02    0.00     1.862     1.830 
 3084  20081121  74131.435   S1  1.8573  1.8328     1  1.8591  1.8296    0.00    0.00     1.857     1.833 
 3086  20081125  42822.906   S1  1.8613  1.8223     1  1.8618  1.8228    0.00    0.00     1.861     1.822 
 3088  20081129  13926.072   S1  1.8632  1.8312     1  1.8197  1.8147    0.02    0.01     1.863     1.831 
 3089  20081201  32956.276   S1  1.8683  1.8358     1  1.8365     1.8    0.02    0.02     1.868     1.836 
 3091  20081204  73498.862   S1  1.8702  1.8372     1  1.8712  1.8392    0.00    0.00     1.870     1.837 
 3095  20081221  58874.915   S1  1.8578  1.8283     1  1.8727  1.8192    0.01    0.00     1.858     1.828 
 3096  20081222  17642.534   S1  1.8541  1.8231     1  1.8919  1.8269    0.02    0.00     1.854     1.823 
 3099  20081231   12062.49   S1  1.8533  1.8218     1  1.8981  1.8466    0.02    0.01     1.853     1.822 
 3100  20090101  65594.501   S1  1.8583  1.8248     1  1.8766  1.8386    0.01    0.01     1.858     1.825 
 3120  20090201  64020.275   S1  1.8486  1.8211     1  1.8744  1.8194    0.01    0.00     1.849     1.821 
 3124  20090207  38849.641   S1  1.8323  1.8128     1  1.8576  1.8026    0.01    0.01     1.832     1.813 
 3126  20090211  38634.152   S1  1.8421  1.8156     1  1.8501  1.8251    0.00    0.01     1.842     1.816 
 3130  20090219  32529.556   S1  1.8408  1.8123     1  1.8521  1.8301    0.01    0.01     1.841     1.812 
 3140  20090227  26756.067   S1   1.852   1.814     1  1.8429  1.8144    0.00    0.00     1.852     1.814 
 3139  20090228  17602.239   S1   1.843   1.816     1  1.8382  1.8317    0.00    0.01     1.843     1.816 
 3141  20090228  43018.414   S1  1.8461  1.8166     1  1.8655  1.8235    0.01    0.00     1.846     1.817 
 3144  20090305  62376.646   S1  1.8501  1.8166     1   1.859  1.8275    0.00    0.01     1.850     1.817 
 3146  20090308  63382.287   S1  1.8486  1.8201     1  1.8568  1.8288    0.00    0.00     1.849     1.820 
 3147  20090310  15766.052   S1  1.8494  1.8234     1  1.8514  1.8179    0.00    0.00     1.849     1.823 
 3149  20090315  15180.047   S1  1.8484  1.8184     1  1.8508  1.8188    0.00    0.00     1.848     1.818 
 3153  20090328  34609.486   S1   1.862    1.83     1  1.8276  1.8056    0.02    0.01     1.862     1.830 
 3154  20090329  77000.001   S1  1.8518  1.8258     1  1.8579  1.8189    0.00    0.00     1.852     1.826 
 3157  20090401  30922.964   S1  1.8502  1.8172     1  1.8352  1.8072    0.01    0.01     1.850     1.817 
 3159  20090406  62531.417   S1  1.8675   1.832     1  1.8825   1.833    0.01    0.00     1.867     1.832 
 3162  20090409  22703.352   S1   1.852  1.8235     1  1.8631  1.8331    0.01    0.01     1.852     1.823 
 3164  20090411  72399.978   S1  1.8578  1.8258     1  1.8429  1.8209    0.01    0.00     1.858     1.826 
 3165  20090411  85659.574   S1  1.8575  1.8255     1  1.8547  1.8192    0.00    0.00     1.857     1.825 
 3170  20090426  59610.279   S1  1.8791  1.8371     1  1.8617  1.8232    0.01    0.01     1.879     1.837 
 3173  20090429  65035.678   S1  1.8693  1.8338     1  1.8813  1.8403    0.01    0.00     1.869     1.834 
 3174  20090510   1381.547   S1  1.8688  1.8343     1  1.8651  1.8321    0.00    0.00     1.869     1.834 
 3175  20090514  62769.917   S1  1.8643  1.8298     1  1.8707  1.8362    0.00    0.00     1.864     1.830 
 3176  20090516  73717.765   S1  1.8704  1.8374     1  1.8753  1.8193    0.00    0.01     1.870     1.837 
 3178  20090520  73397.695   S1  1.8692  1.8322     1  1.8852  1.8482    0.01    0.01     1.869     1.832 
 3179  20090523  34076.984   S1  1.8762  1.8402     1  1.8707  1.8497    0.00    0.01     1.876     1.840 
 3180  20090524  29883.776   S1  1.8865  1.8435     1  1.8502  1.8207    0.02    0.01     1.887     1.843 
 3181  20090525   18274.16   S1  1.8647  1.8292     1  1.8929  1.8369    0.02    0.00     1.865     1.829 
 3184  20090529  67311.737   S1  1.8625  1.8405     1  1.8812  1.8447    0.01    0.00     1.863     1.841 
 3185  20090530  65661.421   S1  1.8728  1.8403     1  1.8948  1.8653    0.01    0.01     1.873     1.840 
 3186  20090603  33864.683   S1  1.8691  1.8321     1  1.8912  1.8617    0.01    0.02     1.869     1.832 
 3187  20090612  53445.824   S1  1.8817  1.8497     1  1.8665  1.8345    0.01    0.01     1.882     1.850 
 3188  20090617  17993.153   S1  1.8821  1.8496     1  1.8743  1.8443    0.00    0.00     1.882     1.850 
 3192  20090623   9261.761   S1  1.8691  1.8536     1  1.8736  1.8571    0.00    0.00     1.869     1.854 
 3193  20090626  16330.962   S1  1.8675  1.8455     1  1.8712  1.8217    0.00    0.01     1.867     1.845 
 3196  20090712   6117.136   S1   1.891  1.8575     1  1.8998  1.8673    0.00    0.01     1.891     1.857 
 3197  20090715  62736.657   S1  1.8829  1.8479     1  1.8724  1.8504    0.01    0.00     1.883     1.848 
 3199  20090717   2976.265   S1  1.8898  1.8553     1   1.874   1.852    0.01    0.00     1.890     1.855 
 3200  20090718  65882.144   S1  1.8913  1.8573     1  1.9041  1.8646    0.01    0.00     1.891     1.857 
 3204  20090719   5489.199   S1  1.8836  1.8606     1  1.8937  1.8587    0.01    0.00     1.884     1.861 
 3202  20090720  61379.486   S1   1.892  1.8575     1  1.8973  1.8558    0.00    0.00     1.892     1.857 
 3203  20090721  21560.262   S1  1.8882  1.8532     1  1.8766  1.8546    0.01    0.00     1.888     1.853 
 3205  20090724   2046.583   S1  1.8809  1.8589     1  1.9067  1.8722    0.01    0.01     1.881     1.859 
 3206  20090727  84749.412   S1  1.8961  1.8621     1  1.8953  1.8538    0.00    0.00     1.896     1.862 
 3207  20090802  20339.271   S1  1.8879  1.8624     1  1.8983  1.8613    0.01    0.00     1.888     1.862 
 3208  20090804   81196.94   S1  1.8888  1.8628     1  1.8619  1.8499    0.01    0.01     1.889     1.863 
 3209  20090809   84491.64   S1  1.8777  1.8557     1   1.877   1.845    0.00    0.01     1.878     1.856 
 3210  20090812  21758.942   S1  1.8911  1.8566     1  1.8862  1.8552    0.00    0.00     1.891     1.857 
 3218  20090827  68787.702   S1  1.8968  1.8618     1  1.8771  1.8551    0.01    0.00     1.897     1.862 
 3217  20090828    8611.41   S1    1.89   1.868     1  1.6971  1.8501    0.10    0.01     1.890     1.868 
 3235  20090829  58098.613   S1      --      --     2      --      --      --      --     1.893     1.871 
 3221  20090907  69827.177   S1  1.8931  1.8711     1  1.8721  1.8531    0.01    0.01     1.893     1.871 
 3223  20090912  41571.287   S1  1.8929  1.8639     1  1.8973  1.8578    0.00    0.00     1.893     1.864 
 3228  20090926  15628.683   S1  1.8969  1.8664     1  1.8949  1.8629    0.00    0.00     1.897     1.866 
 3229  20090928  55784.831   S1  1.8979  1.8759     1  1.8933  1.8628    0.00    0.01     1.898     1.876 
 3230  20090929   16387.79   S1   1.895   1.873     1  1.8926  1.8611    0.00    0.01     1.895     1.873 
 3231  20090929  36565.377   S1  1.9008  1.8653     1  1.9093  1.8698    0.00    0.00     1.901     1.865 
 3238  20091020  84391.424   S1  1.8912  1.8562     1  1.9239  1.8914    0.02    0.02     1.891     1.856 
 3239  20091031  43232.687   S1  1.8789  1.8569     1  1.8834  1.8614    0.00    0.00     1.879     1.857 
 3240  20091101  12395.733   S1   1.894  1.8665     1  1.8783  1.8613    0.01    0.00     1.894     1.867 
 3243  20091106  26067.098   S1  1.8954  1.8559     1  1.6342  1.8617    0.14    0.00     1.895     1.856 
 3244  20091109  77474.786   S1  1.8999  1.8629     1  1.9051  1.8886    0.00    0.01     1.900     1.863 
 3245  20091114  11266.652   S1  1.8935   1.862     1  1.8608  1.8543    0.02    0.00     1.893     1.862 
 3246  20091117  63869.513   S1  1.8967  1.8617     1  1.8952  1.8607    0.00    0.00     1.897     1.862 
 3247  20091117  80126.009   S1  1.9034  1.8679     1   1.921   1.881    0.01    0.01     1.903     1.868 
 3250  20091126  28769.039   S1  1.8807  1.8587     1  1.8972  1.8622    0.01    0.00     1.881     1.859 
 3251  20091127  84349.449   S1      --      --     2      --      --      --      --     1.881     1.859 
 3252  20091128  24642.859   S1  1.9039  1.8689     1  1.8855  1.8505    0.01    0.01     1.904     1.869 
 3254  20091208   40731.46   S1  1.8845  1.8625     1  1.9261  1.8901    0.02    0.01     1.885     1.863 
 3255  20091222  50986.045   S1  1.8824  1.8479     1  1.9008  1.8558    0.01    0.00     1.882     1.848 
 3256  20091231  17796.679   S1  1.8941  1.8556     1  1.9169  1.8819    0.01    0.01     1.894     1.856 
 3260  20100102   29565.74   S1  1.8791  1.8571     1  1.8958  1.8563    0.01    0.00     1.879     1.857 
 3259  20100103  63766.807   S1  1.8876  1.8506     1  1.8768  1.8703    0.01    0.01     1.888     1.851 
 3264  20100118   8613.896   S1  1.8713  1.8493     1   1.858  1.8515    0.01    0.00     1.871     1.849 
 3265  20100119  66306.167   S1   1.891   1.855     1  1.8655  1.8435    0.01    0.01     1.891     1.855 
 3266  20100122  53281.577   S1  1.8833  1.8613     1  1.8782  1.8562    0.00    0.00     1.883     1.861 
 3268  20100203  23660.807   S1  1.8939  1.8549     1  1.8912  1.8617    0.00    0.00     1.894     1.855 
 3269  20100206  48606.775   S1  1.8905   1.851     1  1.8952  1.8402    0.00    0.01     1.891     1.851 
 3277  20100223   9491.921   S1   1.888  1.8525     1  1.8931  1.8581    0.00    0.00     1.888     1.853 
 3278  20100224   9670.601   S1  1.8917  1.8547     1   1.891  1.8545    0.00    0.00     1.892     1.855 
 3281  20100312  47981.847   S1  1.8961  1.8606     1  1.9164  1.8709    0.01    0.01     1.896     1.861 
 3282  20100313  24865.993   S1  1.8867  1.8517     1  1.9058  1.8538    0.01    0.00     1.887     1.852 
 3284  20100322   3905.722   S1  1.8762  1.8542     1  1.8727  1.8342    0.00    0.01     1.876     1.854 
 3285  20100324  14852.507   S1      --      --     1  1.8737  1.8672      --      --     1.874     1.867 
 3286  20100325  23767.217   S1  1.9007  1.8662     1  1.8811  1.8391    0.01    0.01     1.901     1.866 
 3289  20100331  69574.317   S1  1.8956  1.8651     1  1.8784  1.8539    0.01    0.01     1.896     1.865 
 3292  20100404   54000.37   S1  1.8832  1.8497     1  1.9077  1.8672    0.01    0.01     1.883     1.850 
 3290  20100404  83703.997   S1      --      --     2      --      --      --      --     1.883     1.850 
 3296  20100422  37764.957   S1  1.8842  1.8622     1  1.8849  1.8579    0.00    0.00     1.884     1.862 
 3297  20100423   2097.629   S1      --      --     1  1.8845  1.8625      --      --     1.885     1.863 
 3299  20100506  19541.909   S1   1.891   1.869     1      --      --      --      --     1.891     1.869 
 3300  20100511    3010.92   S1  1.8974  1.8684     1  1.9077  1.8672    0.01    0.00     1.897     1.868 
 3304  20100521  76452.448   S1  1.9069  1.8714     1  1.8969  1.8749    0.01    0.00     1.907     1.871 
 3308  20100530  10239.097   S1  1.9038  1.8723     1  1.9147  1.8737    0.01    0.00     1.904     1.872 
 3311  20100604  24822.435   S1  1.9004  1.8714     1  1.9046  1.8776    0.00    0.00     1.900     1.871 
 3310  20100606  69163.712   S1  1.9126  1.8796     1  1.9059  1.8839    0.00    0.00     1.913     1.880 
 3315  20100612  62766.006   S1  1.8932  1.8712     1  1.8952  1.8732    0.00    0.00     1.893     1.871 
 3312  20100621  11013.352   S1  1.9208  1.8793     1  1.9249  1.8849    0.00    0.00     1.921     1.879 
 3316  20100621  82754.421   S1  1.8931  1.8711     1   1.918   1.875    0.01    0.00     1.893     1.871 
 3317  20100625  66747.799   S1  1.9047  1.8827     1  1.9038  1.8668    0.00    0.01     1.905     1.883 
 3321  20100701  42319.075   S1  1.9042  1.8822     1  1.9055  1.8715    0.00    0.01     1.904     1.882 
 3320  20100704  12905.409   S1  1.9115    1.88     1  1.9438  1.9048    0.02    0.01     1.911     1.880 
 3322  20100707   2798.855   S1  1.9147  1.8817     1  1.8794  1.8729    0.02    0.00     1.915     1.882 
 3326  20100719  85441.238   S1  1.9107  1.8887     1  1.9118  1.8758    0.00    0.01     1.911     1.889 
 3327  20100722   8321.685   S1  1.9067  1.8847     1  1.9147  1.8797    0.00    0.00     1.907     1.885 
 3329  20100728   8300.008   S1   1.925  1.8885     1  1.9212  1.8832    0.00    0.00     1.925     1.889 
 3331  20100805  72987.816   S1  1.9137  1.8917     1  1.9253  1.8973    0.01    0.00     1.914     1.892 
 3332  20100807  14598.371   S1  1.9182  1.8962     1  1.9081  1.8861    0.01    0.01     1.918     1.896 
 3333  20100809   2002.129   S1  1.9066  1.8846     1  1.9186  1.8966    0.01    0.01     1.907     1.885 
 3335  20100813  32821.501   S1  1.9124  1.8904     1  1.8853  1.8453    0.01    0.02     1.912     1.890 
 3336  20100814  13811.288   S1  1.9088  1.8868     1  1.9146  1.8926    0.00    0.00     1.909     1.887 
 3340  20100826  48039.418   S1  1.9298  1.8893     1  1.9277  1.8987    0.00    0.00     1.930     1.889 
 3341  20100826  68797.709   S1   1.926  1.8905     1  1.9184  1.8964    0.00    0.00     1.926     1.891 
 3344  20100829   32403.03   S1  1.9262  1.8887     1  1.9342  1.8947    0.00    0.00     1.926     1.889 
 3347  20100904  52748.843   S1  1.9089  1.8869     1  1.9069  1.8849    0.00    0.00     1.909     1.887 
 3348  20100910  70665.932   S1  1.9238  1.8868     1  1.9125  1.8675    0.01    0.01     1.924     1.887 
 3349  20100914  52336.164   S1  1.9106  1.8886     1  1.9444  1.9049    0.02    0.01     1.911     1.889 
 3351  20100916  67270.255   S1  1.8902  1.8837     1  1.8961  1.8921    0.00    0.00     1.890     1.884 
 3352  20100918  74556.883   S1  1.9256  1.8881     1  1.9499  1.9099    0.01    0.01     1.926     1.888 
 3353  20100924   14293.95   S1  1.9293  1.8933     1  1.9114  1.8894    0.01    0.00     1.929     1.893 
 3354  20100927   4364.393   S1  1.8941  1.8891     1  1.9314  1.8984    0.02    0.00     1.894     1.889 
 3355  20101006  10333.836   S1  1.9293  1.8908     1  1.9109  1.9004    0.01    0.01     1.929     1.891 
 3356  20101009  24860.668   S1  1.8947  1.8882     1  1.9155    1.88    0.01    0.00     1.895     1.888 
 3359  20101014   15115.25   S1   1.908   1.886     1  1.9254  1.9059    0.01    0.01     1.908     1.886 
 3362  20101016  21016.093   S1  1.8954  1.8889     1  1.9242  1.8857    0.02    0.00     1.895     1.889 
 3361  20101017  37961.692   S1  1.9155  1.8935     1  1.9004  1.8934    0.01    0.00     1.915     1.893 
 3363  20101021    812.736   S1  1.9166  1.8946     1  1.9093  1.8873    0.00    0.00     1.917     1.895 
 3364  20101023  82264.703   S1  1.9209  1.8989     1  1.9379  1.8869    0.01    0.01     1.921     1.899 
 3370  20101113  41830.682   S1  1.8923  1.8858     1  1.9459  1.8949    0.03    0.00     1.892     1.886 
 3372  20101123  82338.387   S1   1.927   1.892     1   1.946  1.8955    0.01    0.00     1.927     1.892 
 3373  20101126  17078.334   S1  1.9134  1.8779     1  1.9369  1.8859    0.01    0.00     1.913     1.878 
 3374  20101129  56370.759   S1  1.9231  1.8846     1   1.909   1.873    0.01    0.01     1.923     1.885 
 3368  20101130  34766.178   S1  1.9074  1.8854     1  1.9024  1.8804    0.00    0.00     1.907     1.885 
 3376  20101206   3145.192   S1  1.9139  1.8779     1  1.9244  1.8884    0.01    0.01     1.914     1.878 
 3377  20101208  43018.505   S1  1.9151  1.8786     1   1.939   1.889    0.01    0.01     1.915     1.879 
 3380  20101212  51980.137   S1  1.9089  1.8869     1  1.9148  1.8728    0.00    0.01     1.909     1.887 
 3384  20101219   9094.716   S1  1.8861  1.8796     1  1.9327  1.8957    0.02    0.01     1.886     1.880 
 3385  20101224  78287.229   S1   1.926  1.8875     1  1.9186  1.8766    0.00    0.01     1.926     1.887 
 3388  20101227  46305.288   S1  1.9167  1.8782     1  1.8735    1.88    0.02    0.00     1.917     1.878 
 3392  20110104   30280.19   S1  1.9137  1.8752     1  1.9188  1.8823    0.00    0.00     1.914     1.875 
 3393  20110105  75772.223   S1  1.8967  1.8747     1   1.869   1.867    0.01    0.00     1.897     1.875 
 3395  20110118  74056.335   S1  1.8887  1.8667     1  1.9032  1.8837    0.01    0.01     1.889     1.867 
 3396  20110120  57582.268   S1  1.8998  1.8778     1  1.9149  1.8749    0.01    0.00     1.900     1.878 
 3398  20110124  41812.385   S1  1.9072  1.8722     1  1.9097  1.8747    0.00    0.00     1.907     1.872 
 3400  20110201  32659.759   S1  1.8891  1.8671     1  1.9038  1.8658    0.01    0.00     1.889     1.867 
 3401  20110212  47551.101   S1   1.912   1.877     1  1.8991  1.8641    0.01    0.01     1.912     1.877 
 3412  20110227  75709.809   S1  1.9006  1.8786     1  1.9244  1.8814    0.01    0.00     1.901     1.879 
 3420  20110312  60614.257   S1  1.9041  1.8691     1  1.9053  1.8663    0.00    0.00     1.904     1.869 
 3425  20110321   8617.848   S1  1.9125  1.8745     1  1.9179  1.8764    0.00    0.00     1.913     1.875 
 3426  20110323  57460.228   S1  1.8954  1.8734     1  1.9111  1.8711    0.01    0.00     1.895     1.873 
 3428  20110327  81180.554   S1      --      --     1  1.8974  1.8754      --      --     1.897     1.875 
 3434  20110407  86215.653   S1  1.9073  1.8853     1  1.8978  1.8758    0.00    0.01     1.907     1.885 
 3436  20110420  39750.543   S1   1.919  1.8775     1  1.8921  1.8856    0.01    0.00     1.919     1.877 
 3438  20110423  14773.101   S1  1.9187  1.8827     1  1.9164  1.8944    0.00    0.01     1.919     1.883 
 3439  20110423  32815.503   S1  1.8999  1.8779     1  1.8967  1.8747    0.00    0.00     1.900     1.878 
 3443  20110505  17574.288   S1  1.9186  1.8836     1   1.919   1.873    0.00    0.01     1.919     1.884 
 3444  20110510  80844.326   S1  1.9035  1.8675     1  1.8633  1.8528    0.02    0.01     1.903     1.867 
 3446  20110517   13299.73   S1  1.9224  1.8879     1  1.9324  1.8719    0.01    0.01     1.922     1.888 
 3448  20110518  74290.767   S1  1.9143  1.8833     1  1.9276  1.8836    0.01    0.00     1.914     1.883 
 3449  20110521  41338.794   S1  1.9244  1.8849     1  1.8963  1.8743    0.01    0.01     1.924     1.885 
 3450  20110522  24212.594   S1  1.8969  1.8749     1  1.9288  1.8928    0.02    0.01     1.897     1.875 
 3451  20110522  37155.968   S1  1.9212  1.8822     1  1.9278  1.8923    0.00    0.01     1.921     1.882 
